MouseMGIID	MarkerSymbol	MarkerName	MouseSymbol	MouseName	MP_ID	MP_Term	AlleleAccID	HomologyClusterID	HumanNCBIorMGIID	HumanSymbol	HumanName
MGI:1915884	Tm2d3		Tm2d3		MP:0011100		Tm2d3<em1(IMPC)J>	50221274	HGNC:24128	TM2D3	
MGI:1915309	Tm9sf2		Tm9sf2		MP:0011100		Tm9sf2<em1(IMPC)Tcp>	50229139	HGNC:11865	TM9SF2	
MGI:1914262	Tm9sf3		Tm9sf3		MP:0011100		Tm9sf3<em1(IMPC)Mbp>	50221000	HGNC:21529	TM9SF3	
MGI:1921173	Tmco1		Tmco1		MP:0011101		Tmco1<em1Smoc>	50225425	HGNC:18188	TMCO1	
MGI:1915831	Tmed10		Tmed10		MP:0011100		Tmed10<tm1.1(KOMP)Vlcg>	50221717	HGNC:16998	TMED10	
MGI:1915138	Tmem100		Tmem100		MP:0011100		Tmem100<tm1e.1(KOMP)Wtsi>	50228228	HGNC:25607	TMEM100	
MGI:1930765	Tmem115		Tmem115		MP:0011100		Tmem115<tm1(KOMP)Vlcg>	50228981	HGNC:30055	TMEM115	
MGI:1927110	Tmem131		Tmem131		MP:0011100		Tmem131<em1(IMPC)J>	50231540	HGNC:30366	TMEM131	
MGI:2147810	Tmem132a		Tmem132a		MP:0011100		Tmem132a<tm1b(KOMP)Wtsi>	50231653	HGNC:31092	TMEM132A	
MGI:3609245	Tmem132b		Tmem132b		MP:0001260		Tmem132b<em1(IMPC)Ccpcz>	50232018	HGNC:29397	TMEM132B	
MGI:2685490	Tmem132e		Tmem132e		MP:0011100		Tmem132e<em1(IMPC)Kmpc>	50232702	HGNC:26991	TMEM132E	
MGI:1915011	Tmem147		Tmem147		MP:0011100		Tmem147<em1(IMPC)J>	50231495	HGNC:30414	TMEM147	
MGI:1919995	Tmem161b		Tmem161b		MP:0011100		Tmem161b<Gt(OST389140)Lex>|Tmem161b<tm2b(EUCOMM)Hmgu>	50223031	HGNC:28483	TMEM161B	
MGI:2144205	Tmem17		Tmem17		MP:0011100		Tmem17<em1(IMPC)Kmpc>	50230417	HGNC:26623	TMEM17	
MGI:2387176	Tmem18		Tmem18		MP:0001260		Tmem18<tm1a(EUCOMM)Wtsi>	50229385	HGNC:25257	TMEM18	
MGI:1923725	Tmem182		Tmem182		MP:0001260		Tmem182<em1Cya>	50225921	HGNC:26391	TMEM182	
MGI:2138365	Tmem237		Tmem237		MP:0011100		Tmem237<tm1b(EUCOMM)Hmgu>	50217355	HGNC:14432	TMEM237	
MGI:106402	Tmem30a		Tmem30a		MP:0011100		Tmem30a<tm1a(KOMP)Wtsi>	50221845	HGNC:16667	TMEM30A	
MGI:1098718	Tmem38b		Tmem38b		MP:0011100		Tmem38b<em1(IMPC)Mbp>	50230666	HGNC:25535	TMEM38B	
MGI:1289225	Tmem41b		Tmem41b		MP:0011100		Tmem41b<tm1b(KOMP)Wtsi>	50228035	HGNC:28948	TMEM41B	
MGI:2387609	Tmem63b		Tmem63b		MP:0011100		Tmem63b<tm1b(EUCOMM)Wtsi>	50221568	HGNC:17735	TMEM63B	
MGI:1923928	Tmem67		Tmem67		MP:0011100		Tmem67<em1(IMPC)J>	50224450	HGNC:28396	TMEM67	
MGI:1915068	Tmem70		Tmem70		MP:0011100		Tmem70<em2(IMPC)Bay>	50227687	HGNC:26050	TMEM70	
MGI:1923457	Tmem98		Tmem98		MP:0011100		Tmem98<tm1a(EUCOMM)Wtsi>	50230306	HGNC:24529	TMEM98	
MGI:98775	Tmod1		Tmod1		MP:0001260		Tmod1<+>|Tmod1<tm1a(KOMP)Wtsi>	50226614	HGNC:11871	TMOD1	
MGI:3612246	Tmprss9		Tmprss9		MP:0001260		Tmprss9<tm1.3Hzo>	50226378	HGNC:30079	TMPRSS9	
MGI:1914208	Tmx2		Tmx2		MP:0011100		Tmx2<tm1.1(KOMP)Vlcg>	50220984	HGNC:30739	TMX2	
MGI:104798	Lta/Tnf|Ltb/Tnf/Lta		Tnf		MP:0001260,MP:0008024		Lta/Tnf<tm1Eug>|Lta/Tnf<tm1Jods>|Ltb/Tnf/Lta<tm1Dvk>	50224261	HGNC:11892	TNF	
MGI:1314891	Tnfrsf11a		Tnfrsf11a		MP:0008024		Tnfrsf11a<tm1.2Pngr>|Tnfrsf11a<tm1Imx>	50232693	HGNC:11908	TNFRSF11A	
MGI:1100089	Tnfsf11		Tnfsf11		MP:0008024		Tnfsf11<tles>	50225243	HGNC:11926	TNFSF11	
MGI:1926194	Tnip1		Tnip1		MP:0011101		Tnip1<Gt(E059E05)Wrst>	50223613	HGNC:16903	TNIP1	
MGI:98779	Tnnc1		Tnnc1		MP:0011100		Tnnc1<em1(IMPC)J>	50219246	HGNC:11943	TNNC1	
MGI:105073	Tnni1		Tnni1		MP:0011100		Tnni1<tm3b(EUCOMM)Hmgu>	50227872	HGNC:11945	TNNI1	
MGI:105070	Tnni2		Tnni2		MP:0011100		Tnni2<tm1.1(KOMP)Vlcg>	50222904	HGNC:11946	TNNI2	
MGI:98783	Tnni3		Tnni3		MP:0011100		Tnni3<tm1Jdp>	50222903	HGNC:11947	TNNI3	
MGI:1196412	Tnpo3		Tnpo3		MP:0008762		Tnpo3<m1Anu>	50230634	HGNC:17103	TNPO3	
MGI:3648294	Tnrc18		Tnrc18		MP:0011101		Tnrc18<em1Ggw>	50232432	HGNC:11962	TNRC18	
MGI:1915526	Toe1		Toe1		MP:0011100		Toe1<tm1.1(KOMP)Vlcg>	50227523	HGNC:15954	TOE1	
MGI:2684313	Togaram1		Togaram1		MP:0011100		Togaram1<em1(IMPC)J>	50232913	HGNC:19959	TOGARAM1	
MGI:1915202	Tomm20		Tomm20		MP:0011100		Tomm20<em1(IMPC)J>	50217490	HGNC:20947	TOMM20	
MGI:2450248	Tomm22		Tomm22		MP:0011100		Tomm22<em1(IMPC)J>	50218334	HGNC:18002	TOMM22	
MGI:1858259	Tomm40		Tomm40		MP:0011100		Tomm40<em1(IMPC)J>	50228854	HGNC:18001	TOMM40	
MGI:1913419	Tomm7		Tomm7		MP:0011100		Tomm7<em1Yihc>	50220467	HGNC:21648	TOMM7	
MGI:106295	Tomm70a		Tomm70a		MP:0011100		Tomm70a<em1(IMPC)J>	50228263	HGNC:11985	TOMM70	
MGI:1919999	Tonsl		Tonsl		MP:0011100		Tonsl<em1(IMPC)Bay>|Tonsl<em2(IMPC)Bay>	50223676	HGNC:7801	TONSL	
MGI:98790	Top2a		Top2a		MP:0011100		Top2a<em2(IMPC)Tcp>	50221203	HGNC:11989	TOP2A	
MGI:98791	Top2b		Top2b		MP:0011100		Top2b<em1(IMPC)Mbp>	50223529	HGNC:11990	TOP2B	
MGI:1197527	Top3a		Top3a		MP:0011100		Top3a<tm1b(EUCOMM)Hmgu>	50232194	HGNC:11992	TOP3A	
MGI:1353568	Tor1a		Tor1a		MP:0011100		Tor1a<em1(IMPC)H>	50230588	HGNC:3098	TOR1A	
MGI:3582693	Tor1aip1		Tor1aip1		MP:0011100		Tor1aip1<tm1b(EUCOMM)Hmgu>	50221054	HGNC:29456	TOR1AIP1	
MGI:1915389	Tox4		Tox4		MP:0011100		Tox4<tm1b(KOMP)Mbp>	50227629	HGNC:20161	TOX4	
MGI:98834	Trp53		Trp53		MP:0011100,MP:0011101		Trp53<tm1Tyj>|Trp53<tm1Tyj>|Trp53<tm2.1Tyj>|Trp53<tm1Tyj>|Trp53<tm3.1Tyj>|Trp53<tm3.1Glo>|Trp53<tm8Xu>	50217806	HGNC:11998	TP53	
MGI:2138319	Trp53bp2		Trp53bp2		MP:0011100		Trp53bp2<tm1b(EUCOMM)Hmgu>	50217542	HGNC:12000	TP53BP2	
MGI:1926609	Trp53inp1		Trp53inp1		MP:0001260		Trp53inp1<tm1Acar>	50218078	HGNC:18022	TP53INP1	
MGI:1336991	Trp73		Trp73		MP:0011101		Trp73<tm1Mak>|Trp73<tm2Mak>	50225498	HGNC:12003	TP73	
MGI:1352500	Tpk1		Tpk1		MP:0011100		Tpk1<em1(IMPC)J>	50229457	HGNC:17358	TPK1	
MGI:1915221	Tppp3		Tppp3		MP:0011100		Tppp3<em1(IMPC)Ccpcz>	50231195	HGNC:24162	TPPP3	
MGI:1922066	Tpr		Tpr		MP:0011100		Tpr<tm2b(EUCOMM)Wtsi>	50225749	HGNC:12017	TPR	
MGI:1917036	Tprkb		Tprkb		MP:0011100		Tprkb<em1(IMPC)Bay>	50229492	HGNC:24259	TPRKB	
MGI:1919369	Tpx2		Tpx2		MP:0011100		Tpx2<em1(IMPC)J>	50218093	HGNC:1249	TPX2	
MGI:101835	Traf2		Traf2		MP:0011100		Traf2<tm1a(EUCOMM)Wtsi>	50221624	HGNC:12032	TRAF2	
MGI:1921269	Traf3ip1		Traf3ip1		MP:0011100		Traf3ip1<em1(IMPC)Bay>	50220111	HGNC:17861	TRAF3IP1	
MGI:1202880	Traf4		Traf4		MP:0011101		Traf4<tm1Mrio>	50228272	HGNC:12034	TRAF4	
MGI:108072	Traf6		Traf6		MP:0011100		Traf6<tm2a(EUCOMM)Wtsi>	50221813	HGNC:12036	TRAF6	
MGI:3042141	Traf7		Traf7		MP:0011100		Traf7<em1(IMPC)Tcp>	50223765	HGNC:20456	TRAF7	
MGI:1098727	Trappc1		Trappc1		MP:0011100		Trappc1<em1(IMPC)Mbp>	50229374	HGNC:19894	TRAPPC1	
MGI:2444585	Trappc11		Trappc11		MP:0011100		Trappc11<em1(IMPC)J>	50217905	HGNC:25751	TRAPPC11	
MGI:2445089	Trappc12		Trappc12		MP:0011100		Trappc12<em1(IMPC)Bay>	50228310	HGNC:24284	TRAPPC12	
MGI:1926211	Trappc4		Trappc4		MP:0011100		Trappc4<em1(IMPC)Bay>	50231064	HGNC:19943	TRAPPC4	
MGI:1923760	Trappc9		Trappc9		MP:0001260		Trappc9<em1Xyli>|Trappc9<tm1a(EUCOMM)Wtsi>|Trappc9<tm1a(EUCOMM)Wtsi>|Trappc9<+>	50237209	HGNC:30832	TRAPPC9	
MGI:3029307	Trarg1		Trarg1		MP:0001260		Trarg1<tm1a(KOMP)Wtsi>	50226766	HGNC:29592	TRARG1	
MGI:1917057	Trim32		Trim32		MP:0001260		Trim32<Gt(BGA355)Byg>	50217683	HGNC:16380	TRIM32	
MGI:2137357	Trim33		Trim33		MP:0011100		Trim33<em1(IMPC)Tcp>	50218112	HGNC:16290	TRIM33	
MGI:1918187	Trim45		Trim45		MP:0011100		Trim45<tm1a(KOMP)Wtsi>	50227094	HGNC:19018	TRIM45	
MGI:2152406	Trim66		Trim66		MP:0011101		Trim66<em1Emr>	50226292	HGNC:29005	TRIM66	
MGI:2685973	Trim71		Trim71		MP:0011100		Trim71<tm1.1(KOMP)Vlcg>	50218207	HGNC:32669	TRIM71	
MGI:1927230	Trio		Trio		MP:0011100		Trio<em1(IMPC)H>	50225915	HGNC:12303	TRIO	
MGI:1349410	Triobp		Triobp		MP:0008762		Triobp<Gt(RRE310)Byg>|Triobp<Gt(YHB226)Byg>	50221831	HGNC:17009	TRIOBP	
MGI:1914216	Trit1		Trit1		MP:0011100		Trit1<tm1.1(KOMP)Vlcg>	50226140	HGNC:20286	TRIT1	
MGI:1923607	Trmt5		Trmt5		MP:0011100		Trmt5<em1(IMPC)Bay>	50229147	HGNC:23141	TRMT5	
MGI:102482	mt-Tl1		mt-Tl1		MP:0001260		mt-Tl1<m1Jiha>	50235443	HGNC:7490	TRNL1	
MGI:1917297	Trnt1		Trnt1		MP:0001260		Trnt1<tm1a(EUCOMM)Hmgu>|Trnt1<+>	50231241	HGNC:17341	TRNT1	
MGI:109528	Trpc1		Trpc1		MP:0001260		Trpc1<M2Btlr>|Trpc1<m1Btlr>|Trpc1<m3Btlr>|Trpc1<tm1Lbi>	50232164	HGNC:12333	TRPC1	
MGI:109526	Trpc3		Trpc3		MP:0011100		Trpc3<tm1b(EUCOMM)Wtsi>	50232832	HGNC:12335	TRPC3	
MGI:1929996	Trpm7		Trpm7		MP:0011100		Trpm7<tm1b(KOMP)Wtsi>	50218403	HGNC:17994	TRPM7	
MGI:1927616	Trps1		Trps1		MP:0011100		Trps1<em1(IMPC)Wtsi>	50228682	HGNC:12340	TRPS1	
MGI:1341787	Trpv1		Trpv1		MP:0001260		Trpv1<tm1Jul>	50227737	HGNC:12716	TRPV1	
MGI:2153272	Trrap		Trrap		MP:0011100		Trrap<tm1a(EUCOMM)Wtsi>	50221471	HGNC:12347	TRRAP	
MGI:2442186	Trub2		Trub2		MP:0011100		Trub2<tm2a(EUCOMM)Wtsi>	50221456	HGNC:17170	TRUB2	
MGI:1929183	Tsc1		Tsc1		MP:0011100		Tsc1<em1(IMPC)Ccpcz>	50220492	HGNC:12362	TSC1	
MGI:102548	Tsc2		Tsc2		MP:0011100		Tsc2<tm1Kcess>	50221260	HGNC:12363	TSC2	
MGI:1923515	Tsen54		Tsen54		MP:0011100		Tsen54<em1(IMPC)J>	50229587	HGNC:27561	TSEN54	
MGI:1913649	Tsfm		Tsfm		MP:0011100		Tsfm<tm1a(EUCOMM)Wtsi>	50230285	HGNC:12367	TSFM	
MGI:106581	Tsg101		Tsg101		MP:0011100		Tsg101<tm1b(EUCOMM)Hmgu>	50228300	HGNC:15971	TSG101	
MGI:98849	Tshr		Tshr		MP:0011101		Tshr<hyt-3J>	50224310	HGNC:12373	TSHR	
MGI:1336196	Tsix		Tsix		MP:0002080,MP:0011101		Tsix<+>|Tsix<tm2Jtl>|Tsix<tm1Enl>	50237357	HGNC:12377	TSIX	
MGI:1196325	Tspan14		Tspan14		MP:0011100		Tspan14<em1(IMPC)H>	50230169	HGNC:23303	TSPAN14	
MGI:1298395	Tspyl1		Tspyl1		MP:0011100		Tspyl1<em1(IMPC)J>	50228666	HGNC:12382	TSPYL1	
MGI:1298395	Tspyl1		Tspyl1		MP:0011100		Tspyl1<em1(IMPC)J>	50228666	HGNC:14521	TSPYL6	
MGI:2144566	Tsr1		Tsr1		MP:0011100		Tsr1<em1(IMPC)J>	50221460	HGNC:25542	TSR1	
MGI:2155779	Ttbk2		Ttbk2		MP:0011100,MP:0011101		Ttbk2<em1(IMPC)J>|Ttbk2<tm1Dral>|Ttbk2<tm1a(EUCOMM)Hmgu>|Ttbk2<tm1Dral>	50222187	HGNC:19141	TTBK2	
MGI:1914077	Ttc1		Ttc1		MP:0011100		Ttc1<em1(IMPC)Mbp>	50223644	HGNC:12391	TTC1	
MGI:1920918	Ttc21b		Ttc21b		MP:0001260		Ttc21b<m1Btlr>	50225448	HGNC:25660	TTC21B	
MGI:1921446	Ttc27		Ttc27		MP:0011100		Ttc27<em1(IMPC)J>	50218964	HGNC:25986	TTC27	
MGI:1919604	Ttc4		Ttc4		MP:0011100		Ttc4<em1(IMPC)Bay>	50230750	HGNC:12394	TTC4	
MGI:1920999	Ttc7		Ttc7		MP:0011100		Ttc7<em1(IMPC)J>	50223092	HGNC:19750	TTC7A	
MGI:2144724	Ttc7b		Ttc7b		MP:0002080,MP:0011100		Ttc7b<em1(IMPC)J>	50229218	HGNC:19858	TTC7B	
MGI:1916730	Ttc9		Ttc9		MP:0001260		Ttc9<tm1Vcl>	50237374	HGNC:20267	TTC9	
MGI:1922675	Tti1		Tti1		MP:0011100		Tti1<em1(IMPC)J>	50222552	HGNC:29029	TTI1	
MGI:2384576	Tti2		Tti2		MP:0011100		Tti2<tm1b(KOMP)Wtsi>	50226832	HGNC:26262	TTI2	
MGI:1194921	Ttk		Ttk		MP:0011100		Ttk<em1(IMPC)J>	50224480	HGNC:12401	TTK	
MGI:1916987	Ttl		Ttl		MP:0011100		Ttl<tm1b(EUCOMM)Wtsi>	50228890	HGNC:21586	TTL	
MGI:1918142	Ttll7		Ttll7		MP:0001260		Ttll7<tm1Seto>	50230299	HGNC:26242	TTLL7	
MGI:98864	Ttn		Ttn		MP:0011101		Ttn<+>|Ttn<tm1.1Isrd>|Ttn<tm1.1Isrd>	50222899	HGNC:12403	TTN	
MGI:2651573	Tub		Tub		MP:0001260		Tub<m1Btlr>	50232708	HGNC:12406	TUB	
MGI:98869	Tuba1a		Tuba1a		MP:0011100		Tuba1a<em1Rstot>|Tuba1a<em2Rstot>|Tuba1a<quas>|Tuba1a<em1Rstot>	50228316	HGNC:20766	TUBA1A	
MGI:1919174	Tube1		Tube1		MP:0011100		Tube1<em1(IMPC)Hmgu>	50230831	HGNC:20775	TUBE1	
MGI:1921487	Tubgcp2		Tubgcp2		MP:0011100		Tubgcp2<em1(IMPC)Bay>|Tubgcp2<em1(IMPC)Tcp>	50221050	HGNC:18599	TUBGCP2	
MGI:1196293	Tubgcp4		Tubgcp4		MP:0011100		Tubgcp4<em1(IMPC)J>	50230599	HGNC:16691	TUBGCP4	
MGI:1329045	Tulp3		Tulp3		MP:0011100		Tulp3<tm1b(EUCOMM)Hmgu>	50231553	HGNC:12425	TULP3	
MGI:1916092	Tulp4		Tulp4		MP:0001260,MP:0011100		Tulp4<+>|Tulp4<tm1a(KOMP)Wtsi>|Tulp4<em1(IMPC)Mbp>	50231550	HGNC:15530	TULP4	
MGI:98872	Twist1		Twist1		MP:0011101		Twist1<Pas>	50228324	HGNC:12428	TWIST1	
MGI:2137520	Twsg1		Twsg1		MP:0011101		Twsg1<tm1Ecan>|Twsg1<tm1Emdr>	50221847	HGNC:12429	TWSG1	
MGI:2389312	Txndc2		Txndc2		MP:0001260		Txndc2<tm1Lex>	50220724	HGNC:16470	TXNDC2	
MGI:1351613	Txnl4a		Txnl4a		MP:0011100		Txnl4a<em1(IMPC)Bay>	50229554	HGNC:30551	TXNL4A	
MGI:1929470	Tyk2		Tyk2		MP:0001260		Tyk2<tm1Shmd>	50232184	HGNC:12440	TYK2	
MGI:98880	Tyr		Tyr		MP:0002080		Tyr<c-OR15Q>	50224778	HGNC:12442	TYR	
MGI:98884	U2af1		U2af1		MP:0011100		U2af1<em1(IMPC)J>	50218938	HGNC:12453	U2AF1	
MGI:98886	U2af2		U2af2		MP:0011100		U2af2<em1(IMPC)J>	50228866	HGNC:23156	U2AF2	
MGI:1915208	U2surp		U2surp		MP:0011100		U2surp<em1(IMPC)J>	50224482	HGNC:30855	U2SURP	
MGI:1334459	Uap1		Uap1		MP:0011100		Uap1<em1(IMPC)Tcp>	50220930	HGNC:12457	UAP1	
MGI:1858313	Uba2		Uba2		MP:0011100		Uba2<tm1a(KOMP)Wtsi>	50225366	HGNC:30661	UBA2	
MGI:2149543	Ubap1		Ubap1		MP:0011100		Ubap1<tm1a(EUCOMM)Wtsi>	50230719	HGNC:12461	UBAP1	
MGI:1921633	Ubap2l		Ubap2l		MP:0011100		Ubap2l<em1(IMPC)Bay>	50225516	HGNC:29877	UBAP2L	
MGI:98889	Ubc		Ubc		MP:0011100		Ubc<em1(IMPC)Mbp>	50223452	HGNC:12468	UBC	
MGI:102959	Ube2a		Ube2a		MP:0011101		Ube2a<tm1Agr>	50221539	HGNC:12472	UBE2A	
MGI:1915862	Ube2c		Ube2c		MP:0011100		Ube2c<tm1.1(KOMP)Wtsi>	50223496	HGNC:15937	UBE2C	
MGI:1915171	Ube2f		Ube2f		MP:0011100		Ube2f<em1(IMPC)Mbp>	50231103	HGNC:12480	UBE2F	
MGI:107365	Ube2i		Ube2i		MP:0011100		Ube2i<em1(IMPC)J>	50228332	HGNC:12485	UBE2I	
MGI:108278	Ube2m		Ube2m		MP:0011100		Ube2m<tm1.1(KOMP)Wtsi>	50237384	HGNC:12491	UBE2M	
MGI:1934835	Ube2n		Ube2n		MP:0011100		Ube2n<em1(IMPC)Ccpcz>	50228331	HGNC:12492	UBE2N	
MGI:1934835	Ube2n		Ube2n		MP:0011100		Ube2n<em1(IMPC)Ccpcz>	50228331	HGNC:31710	UBE2NL	
MGI:1914049	Ube2w		Ube2w		MP:0011101		Ube2w<tm1d(EUCOMM)Wtsi>	50222389	HGNC:25616	UBE2W	
MGI:105098	Ube3a		Ube3a		MP:0001260		Ube3a<tm1Alb>|Ube3a<+>	50223599	HGNC:12496	UBE3A	
MGI:1891295	Ube3b		Ube3b		MP:0011100		Ube3b<em1(IMPC)Bay>	50227140	HGNC:13478	UBE3B	
MGI:1918957	Ubiad1		Ubiad1		MP:0011100		Ubiad1<em1(IMPC)J>	50217667	HGNC:30791	UBIAD1	
MGI:1933105	Ublcp1		Ublcp1		MP:0011100		Ublcp1<tm1b(KOMP)Wtsi>	50220787	HGNC:28110	UBLCP1	
MGI:104889	Ubp1		Ubp1		MP:0011100		Ubp1<tm1b(KOMP)Mbp>	50237388	HGNC:12507	UBP1	
MGI:1861099	Ubr2		Ubr2		MP:0011100,MP:0011101		Ubr2<tm1Ytkw>|Ubr2<tm1e.1(KOMP)Mbp>	50226429	HGNC:21289	UBR2	
MGI:1916366	Ubr4		Ubr4		MP:0011100		Ubr4<tm1b(EUCOMM)Hmgu>	50227674	HGNC:30313	UBR4	
MGI:98512	Ubtf		Ubtf		MP:0011100		Ubtf<em1(IMPC)Mbp>|Ubtf<tm1Tmss>	50227871	HGNC:12511	UBTF	
MGI:2146388	Ubxn7		Ubxn7		MP:0011100		Ubxn7<tm1b(EUCOMM)Wtsi>	50223907	HGNC:29119	UBXN7	
MGI:1914848	Uchl5		Uchl5		MP:0011100		Uchl5<tm1(NCOM)Mfgc>	50229191	HGNC:19678	UCHL5	
MGI:1913679	Ufsp2		Ufsp2		MP:0011100		Ufsp2<em1(IMPC)Mbp>	50218606	HGNC:25640	UFSP2	
MGI:1332243	Ugcg		Ugcg		MP:0011100		Ugcg<em1(IMPC)H>	50218431	HGNC:12524	UGCG	
MGI:2443162	Uggt1		Uggt1		MP:0011100		Uggt1<em1(IMPC)Mbp>	50230038	HGNC:15663	UGGT1	
MGI:2183447	Ugp2		Ugp2		MP:0011100		Ugp2<em1(IMPC)Bay>	50221935	HGNC:12527	UGP2	
MGI:1921622	Ulk4		Ulk4		MP:0011069		Ulk4<tm1a(KOMP)Wtsi>	50225772	HGNC:15784	ULK4	
MGI:2142246	Unc45a		Unc45a		MP:0011100		Unc45a<tm1b(EUCOMM)Hmgu>	50224141	HGNC:30594	UNC45A	
MGI:2443377	Unc45b		Unc45b		MP:0011100		Unc45b<em1(IMPC)Bay>	50218342	HGNC:14304	UNC45B	
MGI:1095412	Unc5c		Unc5c		MP:0011100		Unc5c<em2(IMPC)Rbrc>|Unc5c<rcmTg(Ucp)1.23Kz>	50220653	HGNC:12569	UNC5C	
MGI:2652882	Unc80		Unc80		MP:0011100		Unc80<em1(IMPC)Tcp>	50237401	HGNC:26582	UNC80	
MGI:98907	Uox		Uox		MP:0011100		Uox<em1(IMPC)Ccpcz>	50218524	HGNC:12575	UOX	
MGI:2147553	Uqcc3		Uqcc3		MP:0011100		Uqcc3<em1(IMPC)Bay>	50220694	HGNC:34399	UQCC3	
MGI:1913402	Uqcr10		Uqcr10		MP:0011100		Uqcr10<em2(IMPC)Bay>	50228172	HGNC:30863	UQCR10	
MGI:1914780	Uqcrb		Uqcrb		MP:0011100		Uqcrb<tm1b(EUCOMM)Wtsi>	50223341	HGNC:12582	UQCRB	
MGI:107876	Uqcrc1		Uqcrc1		MP:0011100		Uqcrc1<em1(IMPC)Bay>	50231089	HGNC:12585	UQCRC1	
MGI:1913944	Uqcrfs1		Uqcrfs1		MP:0011100		Uqcrfs1<tm1.1Hek>	50221024	HGNC:12587	UQCRFS1	
MGI:1913944	Uqcrfs1		Uqcrfs1		MP:0011100		Uqcrfs1<tm1.1Hek>	50221024	HGNC:12588	UQCRFS1P1	
MGI:107807	Uqcrq		Uqcrq		MP:0011100		Uqcrq<tm1b(EUCOMM)Hmgu>	50224413	HGNC:29594	UQCRQ	
MGI:2146468	Urb1		Urb1		MP:0011100		Urb1<em1(IMPC)Bay>	50237406	HGNC:17344	URB1	
MGI:1915455	Urm1		Urm1		MP:0011100		Urm1<em1(IMPC)J>	50227814	HGNC:28378	URM1	
MGI:98917	Uros		Uros		MP:0011100		Uros<tm1Rjde>|Uros<tm2Rjde>|Uros<tm4Rjde>	50229036	HGNC:12592	UROS	
MGI:2142454	Usb1		Usb1		MP:0011100		Usb1<em1(IMPC)Bay>	50231286	HGNC:25792	USB1	
MGI:1929095	Uso1		Uso1		MP:0011100		Uso1<em1(IMPC)Bay>	50228512	HGNC:30904	USO1	
MGI:894652	Usp10		Usp10		MP:0011100		Usp10<tm1(NCOM)Mfgc>	50223015	HGNC:12608	USP10	
MGI:1928898	Usp14		Usp14		MP:0011100		Usp14<tm2b(EUCOMM)Wtsi>	50229265	HGNC:12612	USP14	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:37182	USP17L1	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44438	USP17L10	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44439	USP17L11	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44440	USP17L12	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44441	USP17L13	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44443	USP17L15	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44445	USP17L17	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44446	USP17L18	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44447	USP17L19	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:34434	USP17L2	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44448	USP17L20	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44449	USP17L21	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44450	USP17L22	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44453	USP17L24	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44452	USP17L25	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44454	USP17L26	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44455	USP17L27	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44456	USP17L28	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44457	USP17L29	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:37175	USP17L3	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:44458	USP17L30	
MGI:107698	Usp17lc		Usp17lc		MP:0001260		Usp17lc<+>|Usp17lc<tm1Khb>	50237410	HGNC:37176	USP17L4	
